Timestamp,coil,fan,T1,T2,Level,CV,pump
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.9,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.7,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.9,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.9,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:33,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:34,1,1,30.9,31.7,22.1,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.1,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.1,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.2,50,100
2017-01-16 14:34,1,1,30.9,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.9,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.9,31.6,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.2,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.9,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.9,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.9,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.3,50,100
2017-01-16 14:34,1,1,30.9,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.3,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.7,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.4,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.7,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:34,1,1,30.7,31.6,22.5,50,100
2017-01-16 14:34,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.9,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.5,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.6,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.6,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.7,50,100
2017-01-16 14:35,1,1,30.7,31.6,22.8,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.8,50,100
2017-01-16 14:35,1,1,30.8,31.7,22.8,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.8,50,100
2017-01-16 14:35,1,1,30.7,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,50,100
2017-01-16 14:36,1,1,30.8,31.6,22.8,50,100
2017-01-16 14:36,1,1,30.7,31.6,22.8,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.8,31.6,22.8,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.8,31.8,22.8,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.8,100,100
2017-01-16 14:36,1,1,30.7,31.6,22.8,100,100
2017-01-16 14:36,1,1,30.7,31.6,22.8,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.6,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.5,100,100
2017-01-16 14:36,1,1,30.8,31.6,22.5,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.5,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.5,100,100
2017-01-16 14:36,1,1,30.7,31.6,22.5,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.5,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.5,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.5,100,100
2017-01-16 14:36,1,1,30.7,31.6,22.5,100,100
2017-01-16 14:36,1,1,30.7,31.7,22.7,100,100
2017-01-16 14:36,1,1,30.8,31.7,22.9,100,100
2017-01-16 14:36,1,1,30.8,31.7,23.2,100,100
2017-01-16 14:36,1,1,30.8,31.6,23.4,100,100
2017-01-16 14:36,1,1,30.8,31.7,23.6,100,100
2017-01-16 14:36,1,1,30.7,31.7,23.8,100,100
2017-01-16 14:36,1,1,30.8,31.6,23.8,100,100
2017-01-16 14:36,1,1,30.7,31.7,23.8,100,100
2017-01-16 14:36,1,1,30.7,31.6,24.1,100,100
2017-01-16 14:36,1,1,30.7,31.6,24.3,100,100
2017-01-16 14:36,1,1,30.7,31.6,24.5,100,100
2017-01-16 14:36,1,1,30.7,31.6,24.7,100,100
2017-01-16 14:36,1,1,30.6,31.6,25,100,100
2017-01-16 14:36,1,1,30.7,31.6,25.3,100,100
2017-01-16 14:36,1,1,30.7,31.6,25.8,100,100
2017-01-16 14:36,1,1,30.6,31.6,26.2,100,100
2017-01-16 14:36,1,1,30.6,31.6,26.5,100,100
2017-01-16 14:36,1,1,30.6,31.6,26.7,100,100
2017-01-16 14:36,1,1,30.6,31.6,27,100,100
2017-01-16 14:36,1,1,30.6,31.5,27.2,100,100
2017-01-16 14:36,1,1,30.6,31.6,27.4,100,100
2017-01-16 14:36,1,1,30.6,31.6,27.9,100,100
2017-01-16 14:36,1,1,30.5,31.6,27.9,100,100
2017-01-16 14:36,1,1,30.5,31.6,28.7,100,100
2017-01-16 14:36,1,1,30.5,31.6,29,100,100
2017-01-16 14:36,1,1,30.5,31.7,29.3,100,100
2017-01-16 14:36,1,1,30.5,31.6,29.4,100,100
2017-01-16 14:36,1,1,30.5,31.6,29.7,100,100
2017-01-16 14:36,1,1,30.4,31.6,30,100,100
2017-01-16 14:36,1,1,30.5,31.5,30.3,100,100
2017-01-16 14:36,1,1,30.5,31.6,30.7,100,100
2017-01-16 14:36,1,1,30.5,31.6,31,100,100
2017-01-16 14:36,1,1,30.4,31.6,31.3,100,100
2017-01-16 14:36,1,1,30.4,31.7,31.6,100,100
2017-01-16 14:36,1,1,30.3,31.6,31.8,100,100
2017-01-16 14:36,1,1,30.4,31.5,32,100,100
2017-01-16 14:36,1,1,30.4,31.6,32.3,100,100
2017-01-16 14:36,1,1,30.4,31.6,32.6,100,100
2017-01-16 14:36,1,1,30.4,31.5,32.9,100,100
2017-01-16 14:36,1,1,30.3,31.6,33.2,100,100
2017-01-16 14:36,1,1,30.3,31.6,33.5,100,100
2017-01-16 14:36,1,1,30.3,31.5,33.8,100,100
2017-01-16 14:36,1,1,30.3,31.5,34,100,100
2017-01-16 14:36,1,1,30.4,31.6,34.2,100,100
2017-01-16 14:36,1,1,30.4,31.6,34.5,100,100
2017-01-16 14:36,1,1,30.3,31.6,34.7,100,100
2017-01-16 14:36,1,1,30.3,31.6,35,100,100
2017-01-16 14:36,1,1,30.3,31.5,35.2,100,100
2017-01-16 14:36,1,1,30.2,31.6,35.5,100,100
2017-01-16 14:36,1,1,30.3,31.6,35.7,100,100
2017-01-16 14:36,1,1,30.2,31.5,36,100,100
2017-01-16 14:36,1,1,30.2,31.5,36.3,100,100
2017-01-16 14:36,1,1,30.3,31.5,36.5,100,100
2017-01-16 14:36,1,1,30.2,31.5,36.7,100,100
2017-01-16 14:36,1,1,30.2,31.5,37,100,100
2017-01-16 14:36,1,1,30.2,31.6,37.2,100,100
2017-01-16 14:36,1,1,30.1,31.5,37.5,100,100
2017-01-16 14:36,1,1,30.1,31.6,37.7,100,100
2017-01-16 14:36,1,1,30.2,31.5,37.8,100,100
2017-01-16 14:36,1,1,30.2,31.6,38,100,100
2017-01-16 14:36,1,1,30.1,31.5,38.2,100,100
2017-01-16 14:36,1,1,30.2,31.6,38.5,100,100
2017-01-16 14:36,1,1,30.1,31.5,38.8,100,100
2017-01-16 14:36,1,1,30.1,31.5,39.1,100,100
2017-01-16 14:36,1,1,30.1,31.5,39.3,100,100
2017-01-16 14:36,1,1,30.1,31.5,39.6,100,100
2017-01-16 14:36,1,1,30.1,31.5,39.8,100,100
2017-01-16 14:36,1,1,30.1,31.6,40.1,100,100
2017-01-16 14:36,1,1,30.1,31.5,40.1,100,100
2017-01-16 14:36,1,1,30.1,31.5,40.1,100,100
2017-01-16 14:36,1,1,30.1,31.5,40.3,100,100
2017-01-16 14:36,1,1,30.1,31.5,40.5,100,100
2017-01-16 14:36,1,1,30,31.5,41,100,100
2017-01-16 14:36,1,1,30,31.5,41.3,100,100
2017-01-16 14:36,1,1,30,31.5,41.3,100,100
2017-01-16 14:36,1,1,30,31.5,41.5,100,100
2017-01-16 14:36,1,1,30,31.5,41.8,100,100
2017-01-16 14:36,1,1,30,31.5,42,100,100
2017-01-16 14:36,1,1,29.9,31.5,42.2,100,100
2017-01-16 14:36,1,1,30,31.5,42.4,100,100
2017-01-16 14:36,1,1,29.9,31.6,42.5,100,100
2017-01-16 14:36,1,1,30,31.5,42.7,100,100
2017-01-16 14:36,1,1,29.9,31.5,42.8,100,100
2017-01-16 14:36,1,1,29.9,31.6,43,100,100
2017-01-16 14:36,1,1,29.9,31.5,43.2,100,100
2017-01-16 14:36,1,1,29.9,31.4,43.3,100,100
2017-01-16 14:36,1,1,30,31.5,43.3,100,100
2017-01-16 14:37,1,1,29.9,31.5,43.3,100,100
2017-01-16 14:37,1,1,29.9,31.5,43.5,100,100
2017-01-16 14:37,1,1,29.9,31.6,43.7,100,100
2017-01-16 14:37,1,1,29.9,31.6,43.9,100,100
2017-01-16 14:37,1,1,29.9,31.5,44.1,100,100
2017-01-16 14:37,1,1,29.9,31.5,44.3,100,100
2017-01-16 14:37,1,1,29.9,31.5,44.5,100,100
2017-01-16 14:37,1,1,29.9,31.5,44.5,100,100
2017-01-16 14:37,1,1,29.9,31.5,44.6,100,100
2017-01-16 14:37,1,1,29.8,31.5,44.8,100,100
2017-01-16 14:37,1,1,29.8,31.5,45,100,100
2017-01-16 14:37,1,1,29.9,31.5,45.2,100,100
2017-01-16 14:37,1,1,29.8,31.5,45.4,100,100
2017-01-16 14:37,1,1,29.9,31.5,45.6,100,100
2017-01-16 14:37,1,1,29.8,31.5,45.8,100,100
2017-01-16 14:37,1,1,29.8,31.5,46,100,100
2017-01-16 14:37,1,1,29.7,31.5,46.1,100,100
2017-01-16 14:37,1,1,29.8,31.5,46.3,100,100
2017-01-16 14:37,1,1,29.8,31.5,46.3,100,100
2017-01-16 14:37,1,1,29.8,31.5,46.5,100,100
2017-01-16 14:37,1,1,29.8,31.5,46.6,100,100
2017-01-16 14:37,1,1,29.8,31.5,46.8,100,100
2017-01-16 14:37,1,1,29.7,31.6,47,100,100
2017-01-16 14:37,1,1,29.7,31.5,47.1,100,100
2017-01-16 14:37,1,1,29.7,31.6,47.3,100,100
2017-01-16 14:37,1,1,29.8,31.5,47.5,100,100
2017-01-16 14:37,1,1,29.7,31.4,47.6,100,100
2017-01-16 14:37,1,1,29.7,31.5,47.8,100,100
2017-01-16 14:37,1,1,29.7,31.5,47.8,100,100
2017-01-16 14:37,1,1,29.8,31.5,48,100,100
2017-01-16 14:37,1,1,29.7,31.5,48.1,100,100
2017-01-16 14:37,1,1,29.7,31.5,48.3,100,100
2017-01-16 14:37,1,1,29.7,31.4,48.3,100,100
2017-01-16 14:37,1,1,29.7,31.5,48.4,100,100
2017-01-16 14:37,1,1,29.7,31.5,48.6,100,100
2017-01-16 14:37,1,1,29.7,31.5,48.6,100,100
2017-01-16 14:37,1,1,29.7,31.4,48.6,100,100
2017-01-16 14:37,1,1,29.6,31.4,48.8,100,100
2017-01-16 14:37,1,1,29.6,31.5,48.9,100,100
2017-01-16 14:37,1,1,29.7,31.5,49.1,100,100
2017-01-16 14:37,1,1,29.7,31.4,49.1,100,100
2017-01-16 14:37,1,1,29.7,31.4,49.1,100,100
2017-01-16 14:37,1,1,29.7,31.5,49.3,100,100
2017-01-16 14:37,1,1,29.7,31.5,49.3,100,100
2017-01-16 14:37,1,1,29.6,31.4,49.6,100,100
2017-01-16 14:37,1,1,29.6,31.5,49.7,100,100
2017-01-16 14:37,1,1,29.6,31.5,49.8,100,100
2017-01-16 14:37,1,1,29.7,31.4,49.9,100,100
2017-01-16 14:37,1,1,29.6,31.4,49.9,100,100
2017-01-16 14:37,1,1,29.7,31.4,50.1,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.1,100,100
2017-01-16 14:37,1,1,29.7,31.4,50.2,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.3,100,100
2017-01-16 14:37,1,1,29.6,31.4,50.4,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.4,100,100
2017-01-16 14:37,1,1,29.6,31.4,50.6,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.6,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.7,100,100
2017-01-16 14:37,1,1,29.6,31.4,50.7,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.9,100,100
2017-01-16 14:37,1,1,29.6,31.5,50.9,100,100
2017-01-16 14:37,1,1,29.6,31.5,51,100,100
2017-01-16 14:37,1,1,29.6,31.5,51,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.2,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.2,100,100
2017-01-16 14:37,1,1,29.6,31.4,51.4,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.4,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.4,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.4,100,100
2017-01-16 14:37,1,1,29.5,31.4,51.6,100,100
2017-01-16 14:37,1,1,29.6,31.4,51.6,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.7,100,100
2017-01-16 14:37,1,1,29.5,31.4,51.7,100,100
2017-01-16 14:37,1,1,29.6,31.4,51.9,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.9,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.9,100,100
2017-01-16 14:37,1,1,29.6,31.5,51.9,100,100
2017-01-16 14:37,1,1,29.5,31.5,52,100,100
